title,author,date,link,content,comments,image_url,index
"속초시, 2024 설악무산문화축전 성료",김기원 기자,2024.06.10. 오전 9:39,https://n.news.naver.com/mnews/article/468/0001067274?sid=102,"현장을 찾은 6만 여명의 뜨거운 관심 속 성황리 폐막

2024 설악무산문화축전. 사진|속초시청

[스포츠서울ㅣ김기원기자] ‘2024 설악무산문화축전’이 지난 7일(금)부터 9일(일)까지 속초 엑스포 잔디광장 일원에서 올해 처음 개최되어 성공적으로 막을 내렸다.

무산 스님의 화합·상생 정신을 기리며 문화·예술 진흥을 위해 개최된 이번 축제는 어린이와 청소년들이 주축이 되어, 메인 프로그램으로 구성된 어린이 합창대회, 청소년 백일장, 어린이 사생대회 그리고 청소년 스트리트댄스 페스티벌이 관객들로부터 큰 호응을 받았고, 어린이와 청소년들의 창의력과 열정을 마음껏 발산할 수 있는 축제가 되었다.

2024 설악무산문화축전. 사진|속초시청

또한 이번 축제에는 어린이들을 위한 다채로운 프로그램이 마련되어 많은 어린이와 청소년들이 지역 문화예술단체들이 준비한 다양한 체험활동을 하며 즐거운 시간을 보냈다. 특히, 모든 체험이 무료로 진행되어 현장을 방문한 관람객들이 많은 프로그램을 즐길 수 있었으며, 어린이들에게 즐거움과 함께 문화적 경험을 선사하는 기회가 되었다.

2024 설악무산문화축전. 사진|속초시청

함께 진행된 음식 축제는 30여 개 지역업체가 참가하여 방문객들의 미각을 자극했고, 행사일 내내 시민과 관광객들에게 큰 인기를 끌었으며, 개막식과 폐막식에 초청된 유명 뮤지션(다비치)과 댄스팀(HOOK)의 무대는 축제를 더욱 빛나게 했다.

2024 설악무산문화축전. 사진|속초시청

이번 축제는 약 6만 명의 방문객이 참여한 것으로 추산되며, 다양한 프로그램과 즐길 거리가 가득하여 어린이와 청소년부터 어르신까지 다양한 연령의 방문객 발걸음이 끊이지 않았다.

2024 설악무산문화축전. 사진|속초시청

행사 관계자는 “이번 축제를 통해 어린이·청소년에 대한 문화적 지평을 넓힐 수 있어 좋았고, 내년에도 더욱 풍성한 프로그램으로 축제를 준비하겠다”라고 밝혔다.

acdcok4021@sportsseoul.com",[],https://imgnews.pstatic.net/image/468/2024/06/10/0001067274_001_20240610093913910.jpeg?type=w647,40
'2024 문화충전 프로젝트 : 문화영월 아트쇼' 개최,이재현(jlee@yna.co.kr),2024.06.10. 오후 4:53,https://n.news.naver.com/mnews/article/001/0014737991?sid=102,"개막식 14일 오후 6시…7월 28일까지 전시, 아트체험 다채


(영월=연합뉴스) 이재현 기자 = '2024문화충전 프로젝트 : 문화영월 아트쇼' 가 10일부터 오는 7월 28일까지 덕포 진달래장 일원에서 열린다.

영월기행
[영월문화관광재단 제공.재판매 및 DB 금지]


재단법인 영월문화관광재단이 법정문화도시 2년차를 맞아 지역 주민의 문화 향유는 물론 문화를 통한 생활인구 확대 등을 목적으로 마련했다.

이 기간 특별 전시 '영월 오백나한, 우리 시대의 초상전', 소상공인과 함께 하는 진달래장 아트마켓, 지역전시 활성화 지원사업 '영월여행 안녕+하늘, 땅, 우리' 전시가 펼쳐진다.

이밖에 전시와 함께 그래피티, 드로잉, 3D펜 워크숍, 페이퍼토이, 투명 저고리 등 생애주기별 전 연령대 가족이 참여할 수 있는 문화 충전 아트 체험이 진행된다.

개막식은 오는 14일 오후 6시 아트 퍼포먼스와 문화충전 공연으로 막이 오른다.

특별 전시
[영월문화관광재단 제공.재판매 및 DB 금지]


박상헌 대표이사는 ""지역의 고유한 문화자산을 활용해 지역을 문화로 살아 움직이게 만들고, 문화 충전도시 영월을 적극 알려 인구감소 지역을 거주강소지역으로 만들어가겠다""고 말했다.

jlee@yna.co.kr",[],https://imgnews.pstatic.net/image/001/2024/06/10/AKR20240610124700062_02_i_P4_20240610165413624.jpg?type=w647,41
조선왕릉의 역사와 우리 전통문화의 재발견 '다재다능 조선왕릉',유혜인 기자(yheyin@daejonilbo.com),2024.06.10. 오전 9:40,https://n.news.naver.com/mnews/article/656/0000093210?sid=103,"최태성 한국사 강사가 지난 8일 '다재다능 조선왕릉' 강연을 진행하고 있다. 국가유산청 제공
다채로운 조선왕릉의 역사와 우리 전통문화를 재발견할 수 있는 장이 마련됐다.

국가유산청은 지난 4일부터 8일까지 정릉과 의릉에서 조선의 역사와 문화를 체험하는 '다재다능 조선왕릉' 행사를 개최했다고 10일 밝혔다.

정릉에서는 일반인 100여 명을 대상으로 하는 조선 전통 예법과 정서를 익힐 수 있는 전통 문화행사 '왕후의 품격'이 진행됐다.

다도 예절을 배우는 '다례 클래스', 조선왕릉의 석물 '자개 컵 받침 만들기', 국가 무형유산 매듭장 이수자와 함께하는 '매듭 팔찌 만들기', '민화 모란 그리기' 등이다.

의릉에서는 '왕릉의 재발견'을 주제로, 조선왕릉의 역사적 가치를 탐구할 수 있는 프로그램이 운영됐다.

조선왕릉과 관련된 문제를 맞히는 '도전! 의릉벨', 최태성 한국사 강사의 강연 '유약한 군주 경종?', 뮤지컬 '경종, 수정실록' 영상 관람 기회가 제공됐다.

조선왕릉중부지구관리소는 이번 행사 참가자들을 대상으로 오는 12일까지 SNS(소셜네트워크서비스) 이벤트를 진행할 방침이다.

개인 SNS에 해시태크(#) 다재다능조선왕릉, 국가유산청, 의릉 또는 정릉을 적어 행사 후기를 올리면 된다.

자세한 사항은 궁능유적본부 조선왕릉중부지구관리소로 문의하면 된다.

조선왕릉중부지구관리소 관계자는 ""이번 행사를 통해 세대와 계층의 구분 없이 참가자 모두가 우리 국가유산을 깊이 이해하고, 공감할 수 있는 계기가 됐길 바란다""며 ""앞으로도 적극 행정의 차원에서 세계유산 조선왕릉의 가치와 의미를 높이기 위해 다양한 활용 사업을 선보이겠다""고 했다.",[],https://imgnews.pstatic.net/image/656/2024/06/10/0000093210_001_20240610164312399.jpg?type=w647,42
"봉화군, ""K-베트남 밸리"" 알린 문화교류축제 성황리 마무리",홍성철(thor0108@edaily.co.kr),2024.06.10. 오후 4:56,https://n.news.naver.com/mnews/article/243/0000060513?sid=103,"2024년 한-베 문화교류축제 모습 [사진 봉화군]
봉화군이 'K-베트남 밸리 조성사업'을 홍보하고 지역 관광자원을 알리기 위해, 지난 7일부터 9일까지 '2024년 한-베 문화교류축제'를 개최했다.

전국에서 100명이 참가한 가운데 국립청소년미래환경센터에서 진행된 이번 축제는 환영사 및 K-베트남 밸리 조성사업 설명을 시작으로 국립백두대간 하이킹, 베트남 먹거리 야시장, 우리가 꿈꾸는 K-베트남 밸리 모형 만들기 등 다양한 프로그램이 진행됐다.

특히, 먹거리 야시장에서는 바나나칩을 활용한 라이스 쿠키, 바나나 로띠 등 특색있는 간식을 선보이며 참가 가족들이 음식을 통해 다양한 문화를 경험할 수 있는 이색 이벤트도 펼쳐졌다.

한편, K-베트남 밸리 조성사업은 베트남 리 왕조 후손 화산 이씨의 유적지인 봉성면 창평리 일대를 K-베트남 밸리로 조성하는 사업이다. 

2025년부터 총사업비 2천억원이 투입되며, 봉성면 창평리 일대 리 왕조 유적지 정비를 비롯해 교류의 길, 한-베 역사문화 콘텐츠 체험관, 공연장, 연수·숙박시설, 다문화 국제학교 등이 조성될 예정이다.

박현국 봉화군수는 ""우리 봉화군이 추진하고 있는 K-베트남 밸리 조성사업이 문화교류를 통해 전국에 널리 알려졌으면 하는 바람""이라며 ""이번 축제를 계기로 참가자들이 봉화에 대해 깊은 호감을 얻길 바란다""고 말했다.

홍성철 기자 thor0108@edaily.co.kr",[],https://imgnews.pstatic.net/image/243/2024/06/10/0000060513_001_20240610165621548.jpg?type=w647,43
마산 오동동서 6월 민주항쟁 경남기념식·시민문화제,창원=강민한 기자(kmh0105@kmib.co.kr),2024.06.10. 오후 7:38,https://n.news.naver.com/mnews/article/005/0001702398?sid=102,"10일 오후 경남 창원시 마산합포구 오동동문화광장에서 열린 6월민주항쟁 경남기념식에 참석한 최한림 경남도 행정부지사(왼쪽 첫번째)와 홍남표 창원시장(두번째)이 문화공연을 보고 있다. 창원시 제공

경남 창원시는 6월 민주항쟁 37주년을 맞아 6월항쟁의 정신과 의미를 되새기는 ‘6월민주항쟁 경남기념식’이 10일 마산합포구 오동동문화광장에서 열렸다.

6월민주항쟁은 1987년 6월 10일부터 29일까지 전두환 정부에 맞서 박종철 고문치사 사건 규탄, 대통령직선제 개헌 등 민주화를 요구하며 전국 22개 도시에서 24만여 명이 참여한 대규모 민주화운동이다.

민주주의와 평화를 위해 헌신한 학생과 시민들을 기리고, 그 정신을 전승하기 위해 6월 민주항쟁 경남기념식이 해마다 창원에서 열리고 있으며 올해는 ‘풀잎처럼 파도처럼-다시 일어나, 시대의 어둠을 넘어’라는 주제로 열렸다.

기념식에는 최한림 경남도 행정부지사, 홍남표 창원시장, 김이근 창원시의회 의장 등 주요 내빈과 시민 400여 명이 참석한 가운데 1부 기념식과 2부 문화공연(노래하라, 1987)의 순서로 진행됐다.

또 시민들과 함께 하는 다채로운 체험행사(부스체험 프로그램, 포토존, 민주화운동 사진전, 유월주먹밥 나눔 등)가 같이 펼쳐져 많은 호응을 얻었다.

홍 시장은 “민주주의를 위한 시민들의 헌신과 희생에 경의를 표하며 민주화와 산업화를 동시에 이뤄 낸 한국을 오늘날 전 세계에서 주목하고 있는데 그 중심에 창원시가 설 수 있도록 최선의 노력을 다할 것”이라고 말했다.",[],https://imgnews.pstatic.net/image/005/2024/06/10/2024061019335975150_1718015640_0020188120_20240610193907814.jpg?type=w647,44
"영월군, 시내관광 활성 상설공연·문화夜시장 추진",홍춘봉 기자(=영월)(casinohong@naver.com),2024.06.10. 오후 5:56,https://n.news.naver.com/mnews/article/002/0002335511?sid=102,"오는 15일~8월 31일

영월군(군수 최명서)은 영월부 관아(관풍헌)에서 시내관광 활성화 및 야간 문화 확대를 위해 지난해에 이어 올해도 상설공연과 문화야시장을 추진한다고 밝혔다.

행사는 오는 15일부터 8월 31일까지 진행하며 상설공연은 영월천년 시리즈 중 ‘영월 김삿갓, 노마드 시인’을 공연하며 지역 상인이 참여하는 플리마켓과 체험부스 등 문화야(夜)시장을 함께 운영한다.
▲영월군 시내관광 활성 상설공연·문화夜시장 포스터. ⓒ영월군

공연은 기존 잔잔하였던 ‘월기 경춘’ 이야기와는 다르게 김삿갓을 소재로 한 창작뮤지컬 ‘영월 김삿갓, 노마드 시인’ 이야기로 전국을 돌며 마을의 사건을 해결하는 흥미진진한 내용으로 구성됐다.

또한, 공연 당일 배우들이 장릉, 청령포, 관광센터 등 영월 읍내를 다니며 무대의상을 입고 공연을 홍보하고 관광객의 행사 참여를 적극 유도한다.

또, 기존 판매 및 체험 공간 6개에서 두 배 늘어난 12개로 운영해 지역 상인들의 참여를 확대하고 관광객이 좀 더 영월을 기념하고 친근하게 만날 수 있다.

영월군 관계자는 “야간관광 활성화를 위해 관광지 내 문화예술 상설공연을 진행하는 것 뿐만 아니라 시내관광 걷는 길(뉴트로드) 관광 조형물 설치, 주요 관광지 야간연장 운영 등 다양한 즐길거리를 마련했다”고 말했다.

이어 “지속적으로 관광콘텐츠를 발굴하고 영월군 관광 통합브랜드인 ‘달마다 새롭게, 달달영월’이 될 수 있도록 노력하겠다”고 덧붙였다.",[],https://imgnews.pstatic.net/image/002/2024/06/10/0002335511_001_20240610175638457.jpg?type=w647,45
단오 전통문화 체험하는 아이들,박기웅 기자(pboxer@newsis.com),2024.06.10. 오후 1:33,https://n.news.naver.com/mnews/article/003/0012596211?sid=102,"[광주=뉴시스] 단오인 10일 광주 북구청직장어린이집에서 아이들이 창포물에 머리를 감으며 전통문화를 체험하고 있다. (사진 = 광주 북구 제공) 2024.06.10. photo@newsis.com

*재판매 및 DB 금지

[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.",[],https://imgnews.pstatic.net/image/003/2024/06/10/NISI20240610_0001571817_web_20240610133353_20240610133527798.jpg?type=w647,46
"""기부문화 확산"" LG전자, 기부 키오스크 운영",김동호 기자 (hoya0222@fnnews.com),2024.06.09. 오전 10:01,https://n.news.naver.com/mnews/article/014/0005196541?sid=101,"LG전자가 LG트윈타워 서관 1층에 기부문화 확산을 위한 디지털 기부 모금함 '기부 키오스크'를 설치했다. LG전자 제공

[파이낸셜뉴스] LG전자가 일상 속 기부문화 확산과 임직원들의 편한 나눔 활동 실천을 위해 '기부 키오스크'를 운영한다고 9일 밝혔다. LG트윈타워를 비롯해 평택 사업장, 창원 1·2 사업장 등에 운영 중으로, 향후 전 사업장으로 확대 운영할 예정이다.

'기부 키오스크'는 디지털 기부 모금함이다. 사원증을 키오스크에 접촉하는 것만으로 손쉽게 기부할 수 있다. 화면에는 도움이 필요한 대상자들의 사연과 기부금 사용 계획 등이 안내된다. 임직원들은 위기가정, 결식아동, 부상을 입은 소방관 등 기부 대상자를 확인하고 횟수에 제한 없이 1000원부터 5만원까지 기부할 수 있다.

특히 '기부 키오스크' 운영은 LG전자노동조합과 사무직 구성원의 자발적 대의기구인 주니어보드가 뜻을 모아 제안했다.

손명수 LG전자 주니어보드 책임은 ""사회공헌 활동에 참여하고 싶거나 기부처를 찾는데 번거로움을 느꼈던 임직원들이 '기부 키오스크'로 쉽고 편리하게 기부할 수 있게 됐다""라며 ""기부 키오스크로 이웃들에게 조금이라도 힘이 되길 바란다""고 말했다.

이 외에도 LG전자는 지난 2011년부터 14년째 '기부 메뉴' 식단으로 지역사회의 어려운 이웃을 돕고 있다. 임직원들이 식단을 선택할 때마다 500원씩 적립해 봉사활동에 활용한다. 지난해까지 누적 참여자는 67만명을 넘었고, 적립금은 약 3억원에 달한다.

자회사 임직원들도 재능과 회사 인프라를 활용해 사회공헌을 펼치고 있다. LG전자 베스트샵을 운영하는 하이프라자 임원들은 지난달 23일 서울시 강서구 등촌4종합사회복지관을 찾아 지역 어르신을 위한 무료 급식 배식과 도시락 배달, 설거지 봉사 등을 진행했다. 65세 이상 기초생활수급자와 중증 장애인 등 총 100가구에는 생필품도 지원했다.

시스템 에어컨 서비스 유지·보수를 담당하는 하이엠솔루텍 임직원들은 5년째 세척·점검 봉사활동을 펼치고 있다. 지난달 10일에는 서울시 동작구 사당노인종합복지관을 찾아 봉사활동을 펼쳤다.",[],https://imgnews.pstatic.net/image/014/2024/06/09/0005196541_001_20240609100111139.jpg?type=w647,47
"구미문화재단, 예술창작·문화예술교육 사업에 3.5억 지원",정우용 기자 (newsok@news1.kr),2024.06.10. 오후 3:37,https://n.news.naver.com/mnews/article/421/0007591809?sid=102,"구미시 예술지원사업 통합공모 포스터/뉴스1


(구미=뉴스1) 정우용 기자 = 구미문화재단은 지역 예술인에게 창작 동기를 부여하고 시민들의 문화예술교육 확대를 위해 예술창작지원 사업 통합 공모를 진행한다고 10일 밝혔다.

'예술창작지원 사업'과 '문화예술교육지원 사업' 등 2개 사업을 대상으로 다음달 1일까지 접수한다.

예술창작지원 사업은 문학, 시각, 공연 분야의 전문 예술인과 단체의 창작 활동을 지원하는 것으로 2억 원을 지원하며, 문화예술교육지원 사업은 문화예술교육 프로그램 운영이 가능한 문화예술단체를 선정해 1억5000만 원을 지원한다.

사업설명회는 오는 12일 오후 3시 새마을운동 테마공원에서 열린다.",[],https://imgnews.pstatic.net/image/421/2024/06/10/0007591809_001_20240610153832628.jpg?type=w647,48
“구미가 ‘노잼도시’라고요?…낭만문화도시로 바뀝니다”,구미=김재산 기자(jskimkb@kmib.co.kr),2024.06.10. 오전 9:27,https://n.news.naver.com/mnews/article/005/0001702235?sid=102,"국내 최초로 15일부터 ‘2024 경상북도 국제 AI·메타버스 영화제’ 개최
구미시 제공


경북 구미시는 국내 최초로 ‘2024 경상북도 국제 AI·메타버스 영화제’(포스터)를 개최한다고 10일 밝혔다.

영화제는 오는 15~16일 금오산 잔디광장 등 구미시 일원에서 열리며 ‘예술과 기술의 융화, 새로운 창작과 국제교류 확장성’을 주제로 다양한 프로그램으로 꾸몄다.

포럼, 레드카펫, 개막식, 영화 상영회, 코스프레 이벤트, 체험부스 등 풍성한 볼거리가 준비돼 있다.

15일 오후 7시 금오산 잔디광장에서 열리는 개막식에는 이철우 경북도지사, 김장호 구미시장, 이장호·양윤호·장철수 영화감독, 홍보대사인 배우 정태우, 서지수 등 국내·외 영화인들이 대거 참석한다.

또 그랙 슈렝크 미국 뉴포트비치 영화제 조직위원장과 알틴벡 막수토프 키르기스스탄 문화부장관, 키르기스스탄 스마트폰 영화제 조직위원장, 태국 영화제작사 엠플로우 민트 대표 등 세계 각국 영화계 인사들이 참석해 자리를 빛낸다.

주제공연인 VR 드로잉 퍼포먼스, 가수 노라조, 린의 축하공연도 흥을 돋운다

영화제 기간 동안 공모전을 통해 선정된 출품작과 교류영화제 초청작, 특별상영작 등 총 48편을 상영한다.

구미지역 멀티플랙스 영화관(롯데시네마 프리미엄 구미센트럴 3관, 5관)과 구미영상미디어센터(김유영관)에서 무료로 관람할 수 있다.

롯데시네마 구미센트럴 2개관에서는 양경미 영화평론가, 소희정 박사의 진행으로 이장호, 장철수, 권한슬 감독 등 영화인과 관객들이 직접 만나 영화에 관해 대화하는 GV(Guest Visit) 행사를 마련해 관객들의 영화감상에 재미를 더할 전망이다.

김 구미시장은 “노잼도시 구미가 라면축제, 달달한 낭만 야시장 등이 시민들에게 사랑받는 구미대표 볼거리, 즐길 거리로 자리잡으며 문화와 낭만이 있는 낭만문화도시로 변화하고 있다”며 “이번 영화제가 AI·메타버스와 영화의 만남이라는 문화예술의 새로운 패러다임을 제시하고 시민들에게 또 다른 즐거움을 선사해줄 것으로 기대한다”고 말했다.",[],https://imgnews.pstatic.net/image/005/2024/06/10/2024061009233774171_1717979018_0020185605_20240610092711252.jpg?type=w647,49
"[게시판] 양평원-유엔여성기구, 양성평등 문화 확산 위해 업무협약",이상서(shlamazel@yna.co.kr),2024.06.10. 오전 10:52,https://n.news.naver.com/mnews/article/001/0014736925?sid=102,"[한국양성평등교육진흥원 제공]


▲ 한국양성평등교육진흥원(양평원)과 유엔여성기구는 10일 양성평등 문화 확산과 여성 역량 강화를 위한 업무협약을 맺었다. 양 기관은 양성평등 사회 실현을 위한 행사 주최와 지식·정보 교류를 위해 협력하기로 했다. (서울=연합뉴스)",[],https://imgnews.pstatic.net/image/001/2024/06/10/AKR20240610060700530_01_i_P4_20240610105312227.jpg?type=w647,50
알박기 자리찜…축구장 들어온 아이돌 문화 '시끌',이연우 기자 27yw@kyeonggi.com,2024.06.10. 오후 2:09,https://n.news.naver.com/mnews/article/666/0000043723?sid=102,"온라인 커뮤니티 캡쳐

축구 국가대표팀을 보기 위해 ‘알박기’ 식으로 자리를 맡은 이들이 네티즌들의 눈살을 찌뿌리게 했다.

10일 한 온라인 커뮤니티에는 ‘축구판에 역한 아이돌 문화 가져왔다고 난리 남’이라는 제목의 글과 사진이 올라와 있다.

작성자는 ""축구 국가대표 훈련장에서 선수들 사인, 사진 등을 받겠다고 전날에 미리 아이돌 문화의 '자리 맡아두기'를 하고 있다""면서 사진 여러 장을 첨부했다.

해당 사진들은 고양종합운동장 바닥을 촬영한 것으로, 바닥 곳곳에 ‘자리 있음’이라는 문구와 휴대폰 번호가 적힌 메모가 붙어있는 모습이었다. 다음날(8일) 열리는 남자 축구대표팀 오픈 트레이닝 데이를 위해 자리를 맡아놓은 것으로 추정된다.

일부 축구팬들이 훈련장에 있는 선수들을 보기 위해 1열에 이른바 ‘알박기’를 해둔 건데, 이러한 문화는 아이돌 등을 만날 수 있는 공연장이나 사인회 등에서 종종 발생해서 ‘아이돌 문화’라고 칭해졌다.

작성자는 ""뜯는 거 걸리면 자기들끼리 싸움 나서 그런가, 아이돌 팬들끼리는 저렇게 자리를 맡아둬도 인정한다고 한다""며 ""그런데 제가 나가서 다 뜯어버렸다. 아이돌 문화를 축구에 가지고 오지 않았으면 좋겠다""고 전했다. 이어진 글에서는 메모를 모두 떼어낸 사진을 올리기도 했다.

해당 사진을 본 네티즌들은 “직접 서있거나 텐트를 쳐 놔도 민폐인 행동인데 저 메모는 뭐냐. 당장 사라져야 할 문화”, “팬이면 밤을 새서 기다리는 성의라도 보이지 저게 뭐냐” 등 반응을 보였다.

#축구 #고양종합운동장 #아이돌 #알박기 #국가대표팀","['꼴값들을 떠는구나...', '뜯어 버리신분 존경합니다~^^', '분명 저 분들 유입되면서 K리그가 더 흥행한 건 맞는데 여자 유입은 정치든 스포츠든 E스포츠든 아이돌 팬의 형태로 즐기는 편이라 골치 아픈 편이기는 함', '사람이 직접서있는거 아니면 다 무효지', '왜 저렇게 살까? 본인들이 정상인이라고 생각하고 똑똑하다고 생각하는 것이 소름이다.']",https://imgnews.pstatic.net/image/666/2024/06/10/0000043723_001_20240610164113410.jpg?type=w647,51
"김옥수 충남도의원, 태실 문화유산 세계유산 등재 노력 촉구",이정석(ljs4006@tf.co.kr),2024.06.10. 오후 4:02,https://n.news.naver.com/mnews/article/629/0000294741?sid=102,"일제강점기와 근대화 과정에서 상당수 소실, 관리 미흡으로 추가 훼손 위험 직면

김옥수 충남도의원. /충남도의회


김옥수 의원(서산1·국민의힘)은 10일 열린 제352회 정례회 제1차 본회의 5분발언을 통해 충남에 위치한 태실(왕실 자손의 태를 봉안한 곳) 문화유산의 체계적인 보호 및 관리, 유네스코 세계유산 등재를 위한 집행부의 관심과 지원을 촉구했다.

김 의원은 ""충남의 16개소 태실 중 국가지정문화재로 지정된 곳은 서산의 명종대왕태실 한 곳뿐이며, 금산의 태조대왕태실은 도 유형문화재, 부여의 선조대왕태실과 공주의 숙종대왕태실은 문화재자료로, 부여의 의혜공주태실은 향토유적으로 지정되었고, 나머지 11곳의 태실은 법적 보호를 받지 못하는 비지정 문화유산으로 남아 있어 보호가 시급하다""고 지적했다.

또한 ""대부분의 태실이 일제강점기와 근대화, 산업화 과정에서 상당수 소실되었으며, 기본적인 제도적 보호를 받지 못하고 관리체계가 미흡하여 추가적인 훼손 위험에 노출되어 있다""고 안타까움을 표현했다.

김 의원은 ""태실은 단순한 고고학적 유물이 아니라 우리 역사의 살아 있는 증거이며 조선 왕실의 문화와 전통을 오롯이 간직하고 있는 문화유산""이라며 ""그동안 문화 보호의 사각지대에 놓여 있는 비지정 문화유산인 태실을 보호하고 관리할 수 있도록 전문적인 조사 및 연구를 실시하고 체계적인 관리 방안을 마련할 것""을 요청했다.

그러면서 ""충남은 전국에서 국왕의 가봉태실이 가장 많이 위치해 있고 명종대왕태실을 포함하여 문화적 가치가 충분한 만큼 향후 유네스코 세계유산 등재 추진에 있어 충남의 태실이 세계유산으로 조명될 수 있도록 선도적인 역할을 해달라""고 촉구했다.

발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.
▶카카오톡: '더팩트제보' 검색
▶이메일: jebo@tf.co.kr
▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write",[],https://imgnews.pstatic.net/image/629/2024/06/10/202461141718001537_20240610160214873.jpg?type=w647,52
"고흥군, 도시민 초청 ‘농어촌 문화체험 팸투어’ 마무리",오중일(raser506@tf.co.kr),2024.06.10. 오후 1:47,https://n.news.naver.com/mnews/article/629/0000294681?sid=102,"고흥군은 지난 7일부터 1박 2일 일정으로 농어촌 전원생활을 꿈꾸는 도시민 20여 명을 초청해 ‘농어촌 문화체험 팸투어’를 마무리 했다고 10일 밝혔다./고흥군


전남 고흥군은 지난 7일부터 1박 2일 일정으로 농어촌 전원생활을 꿈꾸는 도시민 20여 명을 초청해 ‘농어촌 문화체험 팸투어’를 마무리 했다고 10일 밝혔다.

이번 팸투어는 이상기후 대응을 위한 고흥 아열대 농업관을 시작으로 10만 평 규모의 스마트팜 혁신밸리와 새우양식장, 백향과 농장, 치유농업 선도 농가 등을 방문해 귀농어귀촌에 대한 생생한 정보를 얻고 생산에서 제조·판매까지 6차 산업 현장을 직접 보고 체험했다.

또한 도시민과 귀농어귀촌 정착도우미들과 소통의 시간을 통해 고흥에 대해 깊이 있게 느낄 수 있는 기회의 장도 마련됐다.

팸투어에 참여한 한 참가자는 ""매스컴을 통해 국가산업단지 선정과 드론산업을 알게 됐고, 최첨단을 달리고 있는 고흥을 둘러보고 싶어 팸투어에 참여하게 됐는데 고흥의 발전상이 기대된다""고 말했다.

고흥군 관계자는 ""우주항공이라는 테마형 관광과 생태 친화형 농어업이 어우러진 매력적인 지역이 될 것""이라며 ""귀농 귀촌인을 위한 사후관리 모니터링, 공공임대 주택 500호 조성, 청년 주거비 지원 등 귀촌인 개개인을 위한 맞춤형 정책들을 추진하고 있다""고 말했다.

발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.
▶카카오톡: '더팩트제보' 검색
▶이메일: jebo@tf.co.kr
▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write",[],https://imgnews.pstatic.net/image/629/2024/06/10/202440551717994390_20240610134710325.jpg?type=w647,53
"서천군, 한산모시문화제에서 고향사랑기부제 홍보",노경완(noky1004@tf.co.kr),2024.06.10. 오후 1:49,https://n.news.naver.com/mnews/article/629/0000294684?sid=102,"서천군이 제34회 한산모시문화제에서 고향사랑기부제와 지정기부사업 활성화를 위한 홍보부스를 마련해 운영하고 있다./서천군


충남 서천군이 제34회 한산모시문화제에서 고향사랑기부제 모금과 지정기부사업 활성화를 위한 홍보활동을 진행했다고 10일 밝혔다.

군은 축제장에서 고향사랑기부제 홍보부스를 마련해 리플렛을 배포하는 등 방문객의 눈길을 끌었고 현장 기부자에게는 3만 원 상당의 답례품을 추가로 제공하는 기획행사를 열어 적극적인 기부를 유도했다.

관람객이 많은 8일부터 이틀간은 고향사랑기부제 홍보 이미지가 포함된 즉석사진을 무료로 찍을 수 있는 참여 이벤트도 진행해 큰 호응을 얻었다.

한승교 홍보감사담당관은 ""한산모시문화제에 방문하신 분들이 고향사랑기부제를 이해하고 다양한 이벤트도 함께 즐기셨길 바란다""며 ""지난 4일 개시한 서천군 지정기부에도 많은 관심 부탁드린다""고 당부했다.

한편 군은 고향사랑 지정기부 사업으로 ‘서천특화시장 재건축 사업’을 선정하고 지난 4일 모금을 개시했으며 군은 목표액 달성을 위해 다양한 홍보와 참여 이벤트를 추진할 계획이다.

발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.
▶카카오톡: '더팩트제보' 검색
▶이메일: jebo@tf.co.kr
▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write",[],https://imgnews.pstatic.net/image/629/2024/06/10/202410261717985307_20240610134917424.jpg?type=w647,54
